,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count,hashtag,Users
920,2022-09-28 10:37:42+00:00,https://twitter.com/Dede_edum/status/1575072251648823297,Dede_edum,Twitter for iPhone,Somewhere in Africa ,"So much value 🔥🔥

#TxESummitEnugu
#TxESummit2022 https://t.co/fMYmOokF4E",1,0,0,0,@,@Dede_edum
921,2022-09-28 10:37:31+00:00,https://twitter.com/bethelchizzy/status/1575072204387393536,bethelchizzy,Twitter for iPhone,"Owerri, Nigeria",#TxESummitEnugu,0,0,0,0,@,@bethelchizzy
922,2022-09-28 10:37:30+00:00,https://twitter.com/blackgik/status/1575072200649895939,blackgik,Twitter for Android,Nigeria ,Its #txesummitenugu,1,0,0,0,@,@blackgik
923,2022-09-28 10:37:23+00:00,https://twitter.com/QueencyBen/status/1575072169604042752,QueencyBen,Twitter for Android,"Enugu, Nigeria","First of it's kind happening in the east. In the ❤️ of East, we have ""Tech Inspired""
You should be here!!
#TxESummit2022 
#TxESummitEnugu 
#Techinspired",0,1,0,0,@,@QueencyBen
924,2022-09-28 10:37:21+00:00,https://twitter.com/veetus_cj/status/1575072162939293696,veetus_cj,Twitter for Android,"Enugu, Nigeria","#TxESummit2022 #TxESummitEnugu 
Live at the TxE summit. You should be there🔥🔥🔥
Uchemba Williams foundation https://t.co/DZgUGwjoAr",34,5,1,1,@,@veetus_cj
925,2022-09-28 10:37:20+00:00,https://twitter.com/PrinceB34168720/status/1575072157197115392,PrinceB34168720,Twitter for Android,,#TxESummit2022 #TxESummitEnugu,1,1,0,0,@,@PrinceB34168720
926,2022-09-28 10:36:52+00:00,https://twitter.com/utondusamuel/status/1575072040448831488,utondusamuel,Twitter for Android,"Nigeria,Enugu","#TxeEnugu 
#TxESummitEnugu 

Nice one 🤛",2,0,0,0,@,@utondusamuel
927,2022-09-28 10:36:45+00:00,https://twitter.com/SmalUncle/status/1575072012728692737,SmalUncle,Twitter for Android,your heart,"#TxESummitEnugu
#TxESummit2022",1,0,0,0,@,@SmalUncle
928,2022-09-28 10:36:43+00:00,https://twitter.com/ubongjosevv/status/1575072004272582657,ubongjosevv,Twitter for Android,𝖎𝖓 𝖞𝖔𝖚𝖗 𝖆𝖕𝖕,"I'm here! Live 
#TxESummitEnugu 
#TxESummit2022",0,0,0,0,@,@ubongjosevv
929,2022-09-28 10:35:37+00:00,https://twitter.com/future_stance/status/1575071726412517376,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 https://t.co/167IOmntEB",0,0,0,0,@,@future_stance
930,2022-09-28 10:35:15+00:00,https://twitter.com/future_stance/status/1575071633458761728,future_stance,Twitter for iPhone,NIGERIA,"Who’s missing #TxESummitEnugu
#T×ESummit2022 https://t.co/RlJzUoxeYD",0,0,0,0,@,@future_stance
931,2022-09-28 10:35:14+00:00,https://twitter.com/TonydaveChuks/status/1575071627384999937,TonydaveChuks,Twitter for Android,"Abakaliki, Nigeria","TxE-summitEnugu is on and it's 🔥 🔥
#TxESummit2022 
#TxESummitEnugu https://t.co/pmNLBm1j4E",0,0,0,0,@,@TonydaveChuks
932,2022-09-28 10:33:35+00:00,https://twitter.com/TonydaveChuks/status/1575071213256220672,TonydaveChuks,Twitter for Android,"Abakaliki, Nigeria","The TxE-summitEnugu is hot🔥
#TxESummit2022 
#TxESummitEnugu https://t.co/sunAvixcu0",3,2,0,0,@,@TonydaveChuks
933,2022-09-28 10:32:25+00:00,https://twitter.com/mujhiz/status/1575070921806598144,mujhiz,Twitter for Android,"Awka, Nigeria","#enugutechsummit
#TxESummit
#TxESummitEnugu
#TxESummit2022 
#TechInspired https://t.co/DA4MsbnDXX",2,0,1,0,@,@mujhiz
934,2022-09-28 10:31:30+00:00,https://twitter.com/Techieddie/status/1575070688649838592,Techieddie,Twitter for Android,Xiaomi ,"Was wondering what a CEO of a Oil and Gas company is doing at a Tech Summit
Turns out my gee is planning to campaign for a political post, SMH 🤦🏽‍♂️
Please @hackSultan should step on that stage and use Oraimo cord and wipe that man out 😐
#TxESummit2022",1,0,0,2,@,@Techieddie
935,2022-09-28 10:30:45+00:00,https://twitter.com/Ugofy_/status/1575070503047307264,Ugofy_,Twitter for Android,in God's hands.,"Boarding a bus at New Haven and this agbero was asking me if I am going to Golden Hearts event center. E be like Enugu Techies don pass that area tire today

#TxESummit2022",7,2,0,0,@,@Ugofy_
936,2022-09-28 10:28:04+00:00,https://twitter.com/future_stance/status/1575069827609526272,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 https://t.co/pWO7IoNxaB",1,0,0,0,@,@future_stance
937,2022-09-28 10:27:32+00:00,https://twitter.com/future_stance/status/1575069690233135106,future_stance,Twitter for iPhone,NIGERIA,"Can you identify yourself here???  #TxESummitEnugu
#T×ESummit2022 https://t.co/0GIrfbxaHt",3,0,0,0,@,@future_stance
938,2022-09-28 10:26:13+00:00,https://twitter.com/future_stance/status/1575069360514686976,future_stance,Twitter for iPhone,NIGERIA,"You don’t have to miss #TxESummitEnugu
#T×ESummit2022 https://t.co/qfrUlso9N7",0,0,0,0,@,@future_stance
939,2022-09-28 10:25:39+00:00,https://twitter.com/MrChucho_/status/1575069219565187072,MrChucho_,Twitter for iPhone,"Enugu, Nigeria","The Turn up is massive…. What an event
#TxESummit #TxESummit2022 https://t.co/lnvbhSFblZ https://t.co/ZUVEHf0mg1",16,2,0,0,@,@MrChucho_
940,2022-09-28 10:25:16+00:00,https://twitter.com/future_stance/status/1575069123066748928,future_stance,Twitter for iPhone,NIGERIA,"We Dey live #TxESummitEnugu
#T×ESummit2022 https://t.co/GuNUUbtmwp",0,0,0,0,@,@future_stance
941,2022-09-28 10:24:18+00:00,https://twitter.com/future_stance/status/1575068879918747654,future_stance,Twitter for iPhone,NIGERIA,"We Dey represent #TxESummitEnugu
#T×ESummit2022 https://t.co/qfrUlso9N7",1,0,0,0,@,@future_stance
942,2022-09-28 10:23:49+00:00,https://twitter.com/future_stance/status/1575068757658959872,future_stance,Twitter for iPhone,NIGERIA,"@real_cyntee @ChristyKachi #TxESummitEnugu
#T×ESummit2022 we Dey represent https://t.co/RhR0BITNyo",1,0,0,0,@,@future_stance
943,2022-09-28 10:21:35+00:00,https://twitter.com/future_stance/status/1575068195127701506,future_stance,Twitter for iPhone,NIGERIA,"@enugutechsummit #TxESummitEnugu
#T×ESummit2022 https://t.co/9CqNvx9xNA",0,0,0,0,@,@future_stance
944,2022-09-28 10:19:42+00:00,https://twitter.com/ManICTYGAH1/status/1575067719250092033,ManICTYGAH1,Instagram,❣TruePeace❣✝️,Tech Inspired  =  Stay Inspired #enugutechsummit #TxESummit2022 @ Golden Heart Conference Centre https://t.co/w3mkvxQbsr,2,0,0,0,@,@ManICTYGAH1
945,2022-09-28 10:15:37+00:00,https://twitter.com/future_stance/status/1575066694292148224,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022. https://t.co/TEUCPxhEpX",2,0,0,0,@,@future_stance
946,2022-09-28 10:14:05+00:00,https://twitter.com/future_stance/status/1575066305211744256,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 https://t.co/g9O8kHwbiR",1,0,0,0,@,@future_stance
947,2022-09-28 10:10:56+00:00,https://twitter.com/QueencyBen/status/1575065514476392448,QueencyBen,Twitter for Android,"Enugu, Nigeria","Leadership!
To win in a Market Place, you need people who has the technological know how, you need people who are teachable and can spread their knowledge.
#TxESummit2022
#Tech
#Cybersecurity
#Techinspired",1,0,0,0,@,@QueencyBen
948,2022-09-28 10:05:49+00:00,https://twitter.com/QueencyBen/status/1575064225109532673,QueencyBen,Twitter for Android,"Enugu, Nigeria","Leadership!
There are two types of leadership, Market Place Leadership and Strategic leadership.
#tech
#techinspired
#TxESummit2022 
#Cybersecurity",1,0,0,0,@,@QueencyBen
949,2022-09-28 10:04:23+00:00,https://twitter.com/dreunalytic/status/1575063866467557376,dreunalytic,Twitter for Android,,"Live @ the Enugu Tech Summit 
#TxESummit2022 #Techinspired @enugutechsummit",0,0,0,0,@,@dreunalytic
950,2022-09-28 09:57:33+00:00,https://twitter.com/chielo_chiamaka/status/1575062145414221824,chielo_chiamaka,Twitter for Android,Enugu,"It's going down now🎉,the Biggest tech summit in Enugu
#TxESummitEnugu
#TxESummit2022
#Enugu https://t.co/G0G5DBjH8e",0,0,0,0,@,@chielo_chiamaka
951,2022-09-28 09:53:44+00:00,https://twitter.com/ChristyKachi/status/1575061184092557314,ChristyKachi,Twitter for Android,,"#TxESummit Eungu
#TxESummit 2022",1,1,0,0,@,@ChristyKachi
952,2022-09-28 09:52:58+00:00,https://twitter.com/Its_nonsoo/status/1575060992790532096,Its_nonsoo,Twitter for Android,"Enugu,Nigeria",Let's go #TxESummit2022 https://t.co/OXeKHxgQxE,0,0,0,0,@,@Its_nonsoo
953,2022-09-28 09:39:06+00:00,https://twitter.com/future_stance/status/1575057502940856320,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022.  @mujhiz @chisomfrances @future_stance #Nigeria #ENUGU https://t.co/yKNkAcQHBe",0,0,0,0,@,@future_stance
954,2022-09-28 09:38:47+00:00,https://twitter.com/TonydaveChuks/status/1575057424150831104,TonydaveChuks,Twitter for Android,"Abakaliki, Nigeria","The biggest tech event in the whole of South eastern Nigeria TxE-summitEnugu!!!
#TxESummit2022 
#TxESummitEnugu https://t.co/QBxBu4x4Ji",2,1,0,1,@,@TonydaveChuks
955,2022-09-28 09:35:49+00:00,https://twitter.com/future_stance/status/1575056675257872386,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 https://t.co/pMurGEPYPC",1,0,0,0,@,@future_stance
956,2022-09-28 09:35:44+00:00,https://twitter.com/TonydaveChuks/status/1575056655326203906,TonydaveChuks,Twitter for Android,"Abakaliki, Nigeria","#TxESummit2022 
#TxESummitEnugu https://t.co/pmNLBm1j4E",0,0,0,0,@,@TonydaveChuks
957,2022-09-28 09:35:18+00:00,https://twitter.com/ChristyKachi/status/1575056544940654593,ChristyKachi,Twitter for Android,,"#TxESummit2022#
TxESummit Eungu
#TxESummit 2022",2,1,1,0,@,@ChristyKachi
958,2022-09-28 09:29:27+00:00,https://twitter.com/iamogechim/status/1575055074422067200,iamogechim,Twitter for Android,,"TxE summit

Enugu Technology and Entrepreneurship Summit 🔥

#TxE #enugutechsummit https://t.co/ET5imlqTf1",4,2,0,1,@,@iamogechim
959,2022-09-28 09:28:29+00:00,https://twitter.com/future_stance/status/1575054830833668096,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 https://t.co/tPvHfnOAwi",0,0,0,0,@,@future_stance
960,2022-09-28 09:28:26+00:00,https://twitter.com/Oforbuikem1/status/1575054816619155456,Oforbuikem1,Twitter for Android,Around the Globe,"Live at the venue.

#enugutechsummit
#TxESummit
#TxESummitEnugu
#TxESummit2022
#TechInspired 
#TxESummit2022 https://t.co/Kui2iNUg3P",3,0,0,0,@,@Oforbuikem1
961,2022-09-28 09:27:42+00:00,https://twitter.com/enugutechsummit/status/1575054633961017345,enugutechsummit,Twitter for Android,"Enugu, Nigeria","TxE Summit 2022 is Here!

Aside from the undiluted value you will be getting for FREE, the below packages are up for grabs;

* 3 million naira grants
* 10 laptops
* 100 training scholarships

Enjoy your day and do have fun while learning!

#TxESummitEnugu
#TxESummit2022 https://t.co/GfIFPO6KY7",162,62,9,39,@,@enugutechsummit
962,2022-09-28 09:27:25+00:00,https://twitter.com/ChikaSophia1/status/1575054563912355846,ChikaSophia1,Twitter for Android,Nigeria,"I can't keep calm !!!!!🚀🚀🚀🚀
#TxESummit
#enugutechsummit",0,0,0,0,@,@ChikaSophia1
963,2022-09-28 09:26:02+00:00,https://twitter.com/Jasminegilbby/status/1575054215545868289,Jasminegilbby,Instagram,🇳🇬 ,"#TxESummit #TxESummitEnugu #TxESummit2022 #enugutechsummit #techinspired @ Enugu, Nigeria https://t.co/2SImuoRaef",0,0,0,0,@,@Jasminegilbby
964,2022-09-28 09:22:08+00:00,https://twitter.com/future_stance/status/1575053232321069057,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 https://t.co/kGuYp6WRy8",0,0,0,0,@,@future_stance
965,2022-09-28 09:20:21+00:00,https://twitter.com/ChristyKachi/status/1575052783912472578,ChristyKachi,Twitter for Android,,"#TxESummitEungu
#TxESummit2022",1,1,0,0,@,@ChristyKachi
966,2022-09-28 09:19:29+00:00,https://twitter.com/future_stance/status/1575052564173058049,future_stance,Twitter for iPhone,NIGERIA,"We’re live in COOL CITY FOR THE TOPNOTCH EVENT #TxESummitEnugu
#T×ESummit2022",1,0,1,0,@,@future_stance
967,2022-09-28 09:17:56+00:00,https://twitter.com/future_stance/status/1575052178179268608,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022.   @mujhiz https://t.co/4b1T244MQ4",1,0,0,0,@,@future_stance
968,2022-09-28 09:16:59+00:00,https://twitter.com/future_stance/status/1575051936763908096,future_stance,Twitter for iPhone,NIGERIA,"Before you miss heaven check this out. #TxESummitEnugu
#T×ESummit2022",1,0,0,0,@,@future_stance
969,2022-09-28 09:16:13+00:00,https://twitter.com/future_stance/status/1575051742408245248,future_stance,Twitter for iPhone,NIGERIA,"@enugutechsummit #TxESummitEnugu
#T×ESummit2022",1,0,0,0,@,@future_stance
970,2022-09-28 09:14:44+00:00,https://twitter.com/mujhiz/status/1575051370448625664,mujhiz,Twitter for Android,"Awka, Nigeria","🚀🚀🚀🚀🚀
#enugutechsummit
#TxESummit
#TxESummitEnugu
#TxESummit2022 
#TechInspired",4,0,1,0,@,@mujhiz
971,2022-09-28 09:13:25+00:00,https://twitter.com/TonydaveChuks/status/1575051041518731264,TonydaveChuks,Twitter for Android,"Abakaliki, Nigeria","Hurray!!!
TxE-summitEnugu is here!!!
#TxESummitEnugu
#TxESummit2022",9,2,0,0,@,@TonydaveChuks
972,2022-09-28 09:11:23+00:00,https://twitter.com/future_stance/status/1575050528039763969,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022. @chisomfrances @future_stance @enugutechsummit @mujhiz https://t.co/NXAQkQ8CfO",3,1,0,0,@,@future_stance
973,2022-09-28 09:09:27+00:00,https://twitter.com/future_stance/status/1575050041202741249,future_stance,Twitter for iPhone,NIGERIA,"#TxESummitEnugu
#T×ESummit2022 @mujhiz @chisomfrances @future_stance @enugutechsummit https://t.co/upBmiZraCH",0,0,0,0,@,@future_stance
974,2022-09-28 08:44:50+00:00,https://twitter.com/pratimore/status/1575043848224804865,pratimore,Twitter for iPhone,West coast of Africa,"TxE SUMMIT!!!
 @enugutechsummit 
The Biggest Tech Event in South-East 

#TxESummit  #TxESummitEnugu #TxESummit2022
#enugutechsummit #TechInspired https://t.co/yTV2uqIsYW",0,0,0,0,@,@pratimore
975,2022-09-28 08:37:50+00:00,https://twitter.com/pratimore/status/1575042083718459394,pratimore,Twitter for iPhone,West coast of Africa,"If you’re in Enugu and you’re not here 
Wetin you gain.
TxE SUMMIT!!! @enugutechsummit 
The Biggest Tech Event in South-East 

#TxESummit  #TxESummitEnugu #TxESummit2022
#enugutechsummit #TechInspired https://t.co/qk4vvTMKAH",0,0,0,0,@,@pratimore
976,2022-09-28 08:12:14+00:00,https://twitter.com/AugustineImeka/status/1575035643637694464,AugustineImeka,Twitter for Android,Nigeria,"Wow this will be huge😯 I am on my way to the #enugutechsummit and almost everyone in the bus is heading there🏃🏃🏃

@enugutechsummit @williamsuchemba #enugutechsummit",0,0,0,0,@,@AugustineImeka
977,2022-09-28 07:48:03+00:00,https://twitter.com/IzuchukwuOffia/status/1575029557929050113,IzuchukwuOffia,Twitter for Android,🆂🅾🅻🆅🅴🆁🆂🅴,"If you see this at #enugutechsummit, just grab the person.
I'll be there to rep my favourite DAO.
@fttdao https://t.co/FcMbUVcGim",42,4,0,6,@,@IzuchukwuOffia
978,2022-09-28 07:22:31+00:00,https://twitter.com/kayci231/status/1575023129503465477,kayci231,Twitter Web App,Portharcourt ,"#TxESummit2022
#Tech""n""Fashion
#Techinspired https://t.co/aSuUNzrdV3",1,0,0,0,@,@kayci231
979,2022-09-28 07:22:00+00:00,https://twitter.com/iam_ifechi/status/1575023001568829440,iam_ifechi,Twitter for Android,in Christ ,Nigerians can do african time but not for #enugutechsummit #TxESummit 😅,0,0,0,1,@,@iam_ifechi
980,2022-09-28 07:13:10+00:00,https://twitter.com/FidelisUkwuani/status/1575020777157427200,FidelisUkwuani,Twitter for Android,,"@enugutechsummit pls drop Google Map location address 
#enugutechsummit",0,0,0,0,@,@FidelisUkwuani
981,2022-09-28 07:11:09+00:00,https://twitter.com/JulietEgbo4Rep/status/1575020272079368192,JulietEgbo4Rep,Twitter for Android,"Enugu, Nigeria","Good Morning #KaNwanyiJee Fam

May God Almighty preserve everyone living in Enugu North &amp; South federal Constituency. NO EVIL SHALL BEFALL YOU in Jesus Name. You shall go out safely and come back safely.

#JulietEgbo4Rep 
#enugutechsummit 
Vote Juliet Egbo for House of Rep https://t.co/iGQPSCWV2S",7,2,0,1,@,@JulietEgbo4Rep
982,2022-09-28 07:00:21+00:00,https://twitter.com/pratimore/status/1575017550676889602,pratimore,Twitter for iPhone,West coast of Africa,"Program to start by 9am it’s not yet 8 and the crowd here eh 🥵🥵🥵

TxE SUMMIT !!! @enugutechsummit 
E choke 
South-East is set 
Tech Enlightened 🙌🏽🙌🏽🙌🏽

#TxESummit  #TxESummitEnugu #TxESummit2022
#enugutechsummit #TechInspired https://t.co/U7cEgve4BU",0,0,0,0,@,@pratimore
983,2022-09-28 06:51:50+00:00,https://twitter.com/Newslenzy/status/1575015409052700673,Newslenzy,Twitter Web App,,"Armed forces raid the village of Enugu, killing soldiers and police officers. https://t.co/jw2URaee7E #enugutechsummit #ENUGU",2,0,0,1,@,@Newslenzy
984,2022-09-28 06:39:38+00:00,https://twitter.com/iamogechim/status/1575012339182862336,iamogechim,Twitter for Android,,"7:00am situation report at the Enugu Tech and Entrepreneurship summit.

Omo, crowd already gathered at Anammco Enugu for a 9am event.

Suffer don tire people abeg

#kiki #Japa #GOAT𓃵 #UIUXDesigner #enugutechsummit #ENUGU #enuguforpeterobi #EnugulsPDP #OBIdientlyYUSful https://t.co/qTggL1ZVwZ",5,1,0,0,@,@iamogechim
985,2022-09-28 03:46:43+00:00,https://twitter.com/OgubuikeAlex/status/1574968824109346816,OgubuikeAlex,Twitter for iPhone,planetEarth,"Today is the day😃

#TxESummit #TxESummitEnugu #TxESummit2022 #TechInspired https://t.co/v49cq2E6E2",39,4,0,1,@,@OgubuikeAlex
986,2022-09-28 03:27:00+00:00,https://twitter.com/techkoye/status/1574963859844378624,techkoye,Twitter for iPhone,Somewhere,Enugu Tech Summit happening today 🫶🏽✌️🔥 #TxESummit #enugutechsummit @enugutechsummit https://t.co/bjQ8W875TW,172,10,0,7,@,@techkoye
987,2022-09-28 00:09:57+00:00,https://twitter.com/CHIANUG0/status/1574914270957117440,CHIANUG0,Twitter for Android,Nigeria,"Venue is Golden heart Center Emene Enugu. 
Time is 9am
Don't be late!.
I will win 1 laptop I will show you all tomorrow. 

#TxESummit
#tech",0,0,0,0,@,@CHIANUG0
988,2022-09-27 20:27:23+00:00,https://twitter.com/isaacmicheal23/status/1574858261442007045,isaacmicheal23,LinkedIn,"Lagos, Nigeria","Ready for A shift in perspective 

#enugutechsummit 
#enugutechsummit2022 
#txesummit 
#txesummitenugu 
#txesummit2022 
#techinspired https://t.co/CqHpZgiroT",0,0,0,0,@,@isaacmicheal23
989,2022-09-27 20:05:26+00:00,https://twitter.com/FidelisUkwuani/status/1574852737317191681,FidelisUkwuani,Twitter for Android,,"Hope u are coming 🥰
 @enugutechsummit
#enugutechsummit #techtwitter https://t.co/UlxT4TChFu",5,0,0,0,@,@FidelisUkwuani
990,2022-09-27 17:22:26+00:00,https://twitter.com/isaacmicheal23/status/1574811718265765889,isaacmicheal23,Instagram,"Lagos, Nigeria","Ready for A shift in perspective 💪

#enugutechsummit 
#enugutechsummit2022 
#txesummit 
#txesummitenugu 
#txesummit2022 
#techinspired @ Enugu, Nigeria https://t.co/f6y3QcQjrB",1,0,0,0,@,@isaacmicheal23
991,2022-09-27 12:34:10+00:00,https://twitter.com/Amno_domini/status/1574739173231181824,Amno_domini,Twitter for Android,Milky Way,"It's tomorrow
LFG!
#enugutechsummit 
#TxESummit
#TechInspired https://t.co/BNxQ4OAXpu",0,0,0,0,@,@Amno_domini
992,2022-09-27 11:52:43+00:00,https://twitter.com/Dah_luh_/status/1574728741766447105,Dah_luh_,Twitter for Android,"Enugu, Nigeria","Tomorrow, I'd be at Golden Heart center, Emene, Enugu for the TxE summit, convened by Williams Uchemba. Let's catch-up tomorrow and network. ☺️

#TxESummit
#TxESummitEnugu
#TxESummit2022
#TechInspired
#enugutechsummit https://t.co/YON9Vsupe5",1,0,0,0,@,@Dah_luh_
993,2022-09-27 11:29:29+00:00,https://twitter.com/ClintonUfere/status/1574722893816233984,ClintonUfere,Twitter for Android,"Asaba, Nigeria",My first time visit in Enugu state Nigeria. The city is really nice. Anyways I came for the TxE summit that will be held by Sir Uche Williams 😌 time to meet new friends. #TxESummit #enugutechsummit can't wait for tomorrow https://t.co/KLJcviIIUR,14,0,0,1,@,@ClintonUfere
994,2022-09-27 11:09:58+00:00,https://twitter.com/g_ohalete/status/1574717980759527427,g_ohalete,Twitter for iPhone,"Nsukka, Nigeria",wahala for who miss morrow’s event o @enugutechsummit #enugutechsummit,1,0,0,0,@,@g_ohalete
995,2022-09-27 10:22:03+00:00,https://twitter.com/enugutechsummit/status/1574705923360452608,enugutechsummit,Twitter for Android,"Enugu, Nigeria","Finish your 3-day sales in 3 hours!

This is an opportunity for you to double your weekly sales in one day and much more.

You also get the privilege to establish premium relationships that will give your business an edge

See you there!

#enugutechsummit
#TxESummit
#TechInspired https://t.co/JML787bckZ",73,18,1,14,@,@enugutechsummit
996,2022-09-27 09:26:17+00:00,https://twitter.com/Adimchinobilaw/status/1574691890695475202,Adimchinobilaw,Twitter for Android,Nigeria,"1 day to go, I can't breathe because it's about to choke https://t.co/8cldzlNB76 not missing out on this Event and so should you. premium knowledge coming your way tomorrow 

#enugutechsummit 
#TeXSummit
#TeXSummitEnugu
#TexSummit2022
#TechInspired https://t.co/rfZxFWJCxn",0,0,0,0,@,@Adimchinobilaw
997,2022-09-27 09:07:22+00:00,https://twitter.com/mehubng/status/1574687127786299392,mehubng,Twitter Web App,https://www.google.com/maps/di,"We are tech community for tech entrepreneurs and startup, we empower and inspire innovators to do more good by creating a successful solution to a problem the come across.

#mainstreamexelienthub #mehubng #mehubnigeria #techinspired #techcommunity https://t.co/l6Rw5rfHxX",3,1,0,0,@,@mehubng
998,2022-09-27 08:50:06+00:00,https://twitter.com/enugutechsummit/status/1574682781707296768,enugutechsummit,Twitter for Android,"Enugu, Nigeria","The Wait is Almost Over!

I hope you are ready with your writing materials because you are going to have 'words on marble' at the TxE Summit.

The experience that will hit you soonest will last you a lifetime.

See you there!

#enugutechsummit
#TxESummit
#TechInspired https://t.co/vvZefUfUi3",90,20,5,22,@,@enugutechsummit
999,2022-09-27 08:26:45+00:00,https://twitter.com/mujhiz/status/1574676906125168642,mujhiz,Twitter for Android,"Awka, Nigeria","Finish your 3-day sales in 3 hours!
This is an opportunity for you to double your weekly sales in one day and even much more.

Arrive early at the TxE Summit and crazily sell like never before.

#enugutechsummit
#TxESummit
#TxESummitEnugu
#TxESummit2022 
#TechInspired https://t.co/0WsLeI1bH4",2,0,0,1,@,@mujhiz
1000,2022-09-27 04:37:59+00:00,https://twitter.com/KamsoCourage/status/1574619335527899137,KamsoCourage,Twitter for Android,,"I day to the summit we all have been waiting for. 
I will be there,who else will be there??
TxE Summit - Enugu 
#TxESummit 
#TxESummitEnugu 
#TxESummit2022
#enugutechsummit
#Techinspired https://t.co/fWl8sCVUr9",3,0,0,1,@,@KamsoCourage
1001,2022-09-26 22:22:09+00:00,https://twitter.com/BtlHardware/status/1574524757042683934,BtlHardware,Twitter for Android,"Aba, Abia State","@williamsuchemba 
#TxESummitEnugu https://t.co/0Qgg7dHOOj",0,0,0,0,@,@BtlHardware
1002,2022-09-26 22:14:25+00:00,https://twitter.com/Charles20710790/status/1574522807236841473,Charles20710790,Twitter for Android,,#TxESummit #TxESummitEnugu https://t.co/SaUgThjO08,0,0,0,0,@,@Charles20710790
1003,2022-09-26 19:15:56+00:00,https://twitter.com/future_stance/status/1574477893647859714,future_stance,Twitter for iPhone,NIGERIA,#TxESummitEnugu https://t.co/cxhO2qyf0x,1,1,1,0,@,@future_stance
1004,2022-09-26 16:39:00+00:00,https://twitter.com/enugutechsummit/status/1574438398030450691,enugutechsummit,Twitter for Android,"Enugu, Nigeria","Here's the first glimpse of how ready we are.

Guess who just touched down Enugu, you got it right, @williamsuchemba
@judicodes
Tag someone else you recognize in the video.

#enugutechsummit
#TxESummit
#TxESummitEnugu
#TxESummit2022
#TechInspired https://t.co/5foBPVDTMm",102,19,2,13,@,@enugutechsummit
1005,2022-09-26 15:20:38+00:00,https://twitter.com/lumencodes/status/1574418677377769474,lumencodes,Twitter for Android,,"In the next 2 days, Enugu will be experiencing the biggest convergence of tech enthusiasts and entrepreneurs in the southeast @enugutechsummit.

I am even more excited as this summit's community manager, managing over 7,000 registered attendees. 🔥
#techInspired #enugutechsummit https://t.co/ZRSTJ5gCmG",1,0,0,0,@,@lumencodes
1006,2022-09-26 15:11:29+00:00,https://twitter.com/NneomaJanet1/status/1574416373564022784,NneomaJanet1,Twitter for Android,"Ebonyi, Nigeria.","And my last expectations for this summit is:
Access scholarship programs for ladies in tech and access more internships to build my tech career.

What are your own expectations?
Let's meet and connect in Enugu.
See you there 😊

#enugutechsummit 
#TxESummit 
#TechInspired",0,0,0,0,@,@NneomaJanet1
1007,2022-09-26 15:09:55+00:00,https://twitter.com/mujhiz/status/1574415980113133568,mujhiz,Twitter for Android,"Awka, Nigeria","Let's go 🚀🚀
#TxESummit 
#techinspired 
#TxESummit2022 https://t.co/NFkHSSgw4a",1,0,0,0,@,@mujhiz
1008,2022-09-26 14:49:35+00:00,https://twitter.com/NneomaJanet1/status/1574410864714985472,NneomaJanet1,Twitter for Android,"Ebonyi, Nigeria.","Hello Enugu! Am super excited already 😁. Am looking forward to this summit with all enthusiasm and joy.
Take a look at my expectations in the comment session.

#enugutechsummit
#TxESummit 
#TechInspired https://t.co/rasbTXhH2F",1,0,0,1,@,@NneomaJanet1
1009,2022-09-26 14:40:06+00:00,https://twitter.com/mujhiz/status/1574408474234060800,mujhiz,Twitter for Android,"Awka, Nigeria","Here's the first glimpse of how ready we are.

Guess who just touched down Enugu, you got it right, @williamsuchemba. 

Tag someone else you recognize in the video.

Tag someone else you recognize in the video.

#enugutechsummit 
#TxESummit 
#techinspired
#TxESummit2022 https://t.co/vaTRW6sd9S",0,0,0,0,@,@mujhiz
1010,2022-09-26 13:10:27+00:00,https://twitter.com/EgbalaJoy/status/1574385916780679177,EgbalaJoy,Twitter for Android,Nigeria,"#TxESummit
#TxESummitEnugu
#TxESummit2022
#enugutechsummit
#TechInspired https://t.co/yhHGU9kZin",2,0,0,0,@,@EgbalaJoy
1011,2022-09-26 12:34:38+00:00,https://twitter.com/enugugist1/status/1574376901661048834,enugugist1,Twitter for iPhone,"Enugu, Nigeria","What’s happening in your Area now 

#enugugist #enugutechsummit",0,0,0,0,@,@enugugist1
